4434	4434	2,091
547353	547353	1,223
31199	31199	238
4934	4934	2,278
58999	58999	75
31198	31198	166
55154	55154	756
994715	994715	79
26084	26084	608
164134	164134	1,328
38914	38914	727
3048433	3048433	24
17138	17138	604
101688	101688	183
164136	164136	1,653
5178	5178	580
42368	42368	298
3486	3486	223
51872	51872	372
2276740	2276740	33
36093	36093	79
775596	775596	250
58991	58991	266
12931	12931	1,664
408065	408065	2,173
4698	4698	4,202
6514	6514	5,510
14967	14967	523
10969	10969	713
55146	55146	153
1943848	1943848	530
252427	252427	328
164157	164157	2,391
4520	4520	1,523
4517	4517	1,183
134784	134784	369
1030946	1030946	280
11054	11054	2,715
1300050	1300050	211
3975	3975	524
571936	571936	0
725100	725100	0
24422	24422	308
9752	9752	440
25634	25634	10
68467	68467	1,182
164171	164171	94
40639	40639	1,673
58978	58978	263
258644	258644	3,244
164172	164172	1,094
164175	164175	4,074
1061622	1061622	508
1356243	1356243	33
164178	164178	2,019
4326	4326	5,969
4324	4324	986
5458	5458	3,784
101842	101842	0
1025	1025	86,622
17142	17142	378
12932	12932	822
143378	143378	154
38900	38900	1,049
32115	32115	375
30452	30452	278
22160	22160	313
164193	164193	2,731
14766	14766	146
2233	2233	3,588
58965	58965	78
2449	2449	14,920
164195	164195	1,959
13268	13268	247
3065	3065	3,240
2734774	2734774	133
15103	15103	783
5078	5078	763
2891347	2891347	50
30335	30335	327
1294973	1294973	3,165
2269877	2269877	744
163962	163962	795
11390	11390	2,512
27582	27582	194
29599	29599	460
14522	14522	2,576
19457	19457	1,118
63386	63386	372
63389	63389	60
1344	1344	16,771
1345	1345	9,241
1346	1346	2,920
35186	35186	857
